trend_timestamp,topic_category,country,tweet_volume,mention_count,retweet_count,trend_score,sentiment_index,impressions,engagement_count
12-01-2025,Finance,Germany,697,3256,4655,0.73772343,0.021704876,8980,36520
04-01-2025,AI,Germany,6770,4892,3231,-0.428664019,0.956812963,95064,1968
,AI,USA,8712,2618,8031,0.206914961,0.770736453,69981,33918
19-01-2025,Finance,India,2326,9898,8892,0.188498996,0.620648544,52037,23967
10-01-2025,Finance,Germany,4732,2087,5268,0.19578759,0.286065619,14566,43363
08-01-2025,Finance,India,8120,4325,7762,0.672593942,0.116782774,66296,17752
19-01-2025,Sports,UK,5600,2613,4465,-0.181848817,0.402798297,58048,25149
05-01-2025,Finance,UK,1988,,2880,-0.774084695,0.035957111,50977,19860
21-01-2025,Sports,USA,1410,4808,7313,0.181355323,0.728668747,51633,29581
09-01-2025,Cloud,India,5173,,5556,0.827805118,0.96072075,65956,5659
14-01-2025,Sports,Germany,9054,4242,8745,-0.254946195,0.931929213,91351,6886
14-01-2025,Cloud,USA,6830,7806,5546,0.576985322,0.901955599,54473,10631
05-01-2025,Finance,USA,2502,912,1978,0.768920209,0.368021753,4678,3468
09-01-2025,Sports,USA,7456,5193,9245,0.203908771,0.78786727,25077,5144
04-01-2025,Cloud,UK,9474,6151,9638,-0.29590307,0.302436703,22359,8165
09-01-2025,Finance,USA,2493,4745,797,-0.355757704,,97912,41397
10-01-2025,Finance,India,7737,3664,4374,-0.817915792,0.708151506,26566,45292
07-01-2025,AI,UK,2309,4581,4625,-0.427177186,0.91114231,55640,2865
18-01-2025,Sports,Germany,2199,2932,5820,-0.487309743,0.046696005,33010,30335
,AI,Germany,3891,9452,2604,-0.220772861,,67920,11072
14-01-2025,Sports,Germany,1142,4608,6961,-0.404810042,0.883487065,90281,36242
20-01-2025,AI,Germany,3846,5352,,-0.656764328,0.396707839,74802,
12-01-2025,Finance,Germany,5313,6188,364,-0.435363406,0.202310471,35616,20945
17-01-2025,AI,USA,7823,7059,8874,-0.916683579,,19313,36855
06-01-2025,Cloud,India,4950,8037,4465,0.97126903,0.18859298,58849,35302
14-01-2025,Sports,,9623,4421,8517,,0.774963425,,18455
05-01-2025,Sports,India,5038,9966,2058,0.047456632,0.815228678,12733,7519
13-01-2025,AI,UK,196,5720,8101,-0.880806009,0.529328318,23226,16192
17-01-2025,,Germany,1713,2999,5523,-0.121453755,0.348628817,87408,
10-01-2025,Cloud,USA,8033,3715,1843,-0.692238781,0.943234928,13616,3427
18-01-2025,Sports,,4953,481,5687,-0.86566955,0.638820742,84109,34205
05-01-2025,Sports,India,124,8614,2863,0.641684217,0.685275985,35704,27505
04-01-2025,Finance,Germany,4712,2700,6799,-0.896841972,0.713569494,34784,
08-01-2025,Finance,USA,6764,406,8851,0.743239938,0.57402464,64218,27439
21-01-2025,AI,USA,2112,,9496,0.271927715,0.607704417,36668,6659
08-01-2025,AI,Germany,1054,4023,3029,-0.209370955,,39137,17155
21-01-2025,Finance,Germany,8681,8864,6291,0.321579662,0.216244328,13511,46980
21-01-2025,Sports,USA,9538,3012,5503,0.690091936,0.979140114,79673,39906
21-01-2025,Finance,USA,8359,809,6019,-0.818348791,0.982047095,,43091
15-01-2025,Sports,Germany,1818,1253,1719,-0.322488455,0.233486879,28405,17662
01-01-2025,Finance,,9036,5391,3241,0.238385573,0.709887333,71921,18551
02-01-2025,Cloud,India,8164,9913,2782,-0.450326135,0.291135057,20703,23492
23-01-2025,Cloud,Germany,8514,7265,2951,0.058285135,0.342309399,93432,35138
13-01-2025,AI,USA,3579,,7377,-0.110965208,0.538091445,,28004
22-01-2025,Finance,UK,4747,4262,8802,-0.507270835,0.919117837,84362,49585
22-01-2025,Finance,,4598,,6549,0.499945685,0.980116299,84055,10256
20-01-2025,Finance,UK,4449,5940,2194,0.916903306,0.512091601,56775,
16-01-2025,AI,USA,3827,8920,4645,-0.813434852,,82987,49679
19-01-2025,,USA,779,2213,8551,0.600790187,0.358705636,8922,
20-01-2025,Cloud,Germany,9044,5950,3187,0.492769305,0.799782556,4317,27743
01-01-2025,AI,USA,4407,8784,,0.515481748,0.633150005,97807,25874
05-01-2025,AI,UK,9933,6921,6303,-0.609355945,0.015121087,80222,41543
10-01-2025,Finance,Germany,8349,4116,3659,0.825406205,0.548929351,7445,2956
18-01-2025,Sports,UK,3545,,7672,0.68147979,0.941604445,16357,28115
03-01-2025,AI,USA,5724,7283,8011,0.178436302,0.514789875,30029,19400
16-01-2025,AI,USA,2097,8846,,-0.26935168,0.254490218,19643,38960
02-01-2025,Cloud,UK,5518,7288,1302,-0.272734701,0.781103314,,9450
15-01-2025,Finance,USA,,8893,989,0.914105532,0.201582456,68816,24999
02-01-2025,Finance,UK,4751,645,769,-0.533771697,0.374370482,26599,11498
07-01-2025,AI,UK,1493,6671,9578,,0.405170959,81502,31863
02-01-2025,Sports,Germany,6045,2579,7969,-0.068441921,0.278109161,52512,33740
07-01-2025,Sports,UK,5291,6745,2559,0.472435164,0.425025748,25011,40587
,Finance,UK,2491,8989,2891,0.385269413,0.194444902,63306,33278
02-01-2025,AI,UK,7594,4754,2573,0.438012867,0.076721016,50467,25118
17-01-2025,Cloud,Germany,5716,3931,6371,0.669136004,0.924252825,84775,8037
10-01-2025,Cloud,Germany,5883,4772,1636,0.682711516,0.336691572,10004,4909
08-01-2025,AI,India,9430,3281,7822,-0.648526156,0.928788557,19767,11781
18-01-2025,Cloud,UK,3122,9027,6766,-0.086854066,0.294055523,79786,
09-01-2025,,Germany,3474,3304,9230,0.490998324,0.714927684,69831,25599
09-01-2025,Finance,Germany,4107,124,922,-0.861227902,0.876178242,1799,43863
09-01-2025,Sports,UK,1764,5015,3606,0.709930672,0.037501332,30113,1570
05-01-2025,Sports,UK,1422,9000,516,0.539466258,0.061076859,12972,22634
,Finance,UK,9274,8652,1372,-0.276713484,0.678989604,7461,7631
05-01-2025,AI,India,5456,,8193,-0.219767587,0.231499542,73840,46974
17-01-2025,Sports,USA,4671,6646,3301,0.69311273,0.638647185,52500,9220
17-01-2025,AI,,5945,1233,7727,-0.444993677,0.180991282,,6917
09-01-2025,Cloud,India,6002,9879,6613,,0.970469654,54912,2114
09-01-2025,Sports,USA,9555,3888,6119,0.883398953,0.159914388,74368,2379
23-01-2025,Cloud,India,2592,3900,7886,-0.113586652,0.226710358,57002,41096
19-01-2025,Cloud,USA,2410,3819,6523,0.143442227,0.48495205,12768,16146
09-01-2025,Cloud,USA,3933,3866,985,-0.730208415,0.106271955,15332,26618
08-01-2025,Finance,Germany,8487,,4164,-0.7021696,0.818468982,84795,30053
10-01-2025,Finance,Germany,5259,3624,6014,-0.559532043,0.429685109,77623,46970
23-01-2025,Cloud,USA,3420,1339,8667,-0.704984952,0.290372043,,15216
12-01-2025,AI,USA,3715,3305,6268,0.260939619,0.817643021,44405,4760
15-01-2025,AI,Germany,2176,8796,3065,0.172267238,0.220092819,10569,46125
06-01-2025,AI,UK,4945,6894,3759,-0.978719193,0.475099943,77786,35955
18-01-2025,AI,India,121,6265,5994,0.797530203,0.988315253,10638,13741
13-01-2025,Sports,UK,,9682,7990,0.770005236,0.057111358,94297,31373
02-01-2025,AI,UK,8926,,1319,-0.702788942,0.198016015,28973,12825
12-01-2025,Sports,Germany,4160,9596,7190,0.489297319,0.724320249,8689,39421
01-01-2025,Sports,India,688,9558,2844,,0.204497685,94541,35257
,Finance,USA,6976,3664,9552,-0.331379147,,54863,35317
04-01-2025,AI,USA,6512,9785,,-0.659726365,0.386507868,1929,5270
20-01-2025,Cloud,USA,6172,3066,3358,0.202943756,0.41992177,75260,46289
,AI,Germany,5435,9567,4648,-0.113028131,0.554848644,34588,
20-01-2025,AI,,7592,394,4883,0.503075708,0.046079763,94197,23511
03-01-2025,AI,Germany,2067,9876,3448,,0.497285021,10507,26494
19-01-2025,AI,Germany,7434,5064,7059,0.251849751,0.933067192,35134,29508
13-01-2025,Sports,Germany,3217,3811,6118,0.263897297,0.460856784,34848,4849
05-01-2025,AI,India,2111,2760,7579,0.603741422,0.279728804,20169,15300
03-01-2025,AI,India,7933,1316,5930,-0.154873081,0.943227274,61471,
,AI,India,1436,,5703,-0.126810253,0.134998915,71726,47107
12-01-2025,Finance,USA,906,1540,3160,0.094396842,,92753,33783
19-01-2025,AI,UK,6530,9633,9563,-0.545119147,0.639762819,61975,7020
07-01-2025,Cloud,USA,,7036,2742,0.20680507,0.003003163,13095,37625
07-01-2025,Sports,Germany,1844,2696,5463,0.313451159,0.085027086,48226,48299
22-01-2025,,UK,5147,5446,9953,-0.218782755,0.572067602,,14647
08-01-2025,Finance,UK,6412,3991,4448,-0.19449152,0.827716738,12229,3753
22-01-2025,AI,USA,6682,7144,9508,0.946158998,0.707992998,58771,45456
23-01-2025,Finance,UK,6936,4853,5314,-0.997325684,0.991231907,83497,17843
12-01-2025,Sports,India,496,1762,4737,-0.840946829,0.899768183,2586,12229
19-01-2025,Sports,Germany,8381,4340,3316,-0.513854445,,39740,41593
02-01-2025,Finance,Germany,9566,6007,1450,-0.750982192,0.086803809,30610,26111
12-01-2025,Cloud,UK,9093,1546,2997,0.292657258,0.238989866,9148,29834
06-01-2025,AI,UK,4558,4478,5308,0.866824429,0.966075263,69521,41154
18-01-2025,Cloud,USA,4046,4015,928,-0.626881508,0.030329885,75324,13408
17-01-2025,,USA,5108,1600,,0.426646396,0.295641761,58723,21712
15-01-2025,Sports,India,7079,8877,5953,0.283842632,0.853767898,15871,40557
08-01-2025,AI,Germany,799,9473,7724,0.213165572,,19689,5918
01-01-2025,Cloud,USA,7585,9530,9465,-0.486270763,0.02066491,,29886
13-01-2025,Finance,Germany,9807,1778,,-0.405281625,0.375510011,43368,46237
12-01-2025,Cloud,,7672,6486,1315,-0.106063534,0.501274927,98062,1625
12-01-2025,Cloud,India,3516,6266,5054,-0.889833554,0.130928778,12845,1164
08-01-2025,Cloud,UK,8543,1661,5740,-0.37010753,,50505,30231
17-01-2025,Sports,India,447,3842,4868,-0.51671803,0.812512883,77358,28908
05-01-2025,AI,Germany,8618,5751,3045,-0.303114422,0.283526594,66006,18431
15-01-2025,Finance,UK,,6113,2544,0.075264144,0.430027215,44710,1711
22-01-2025,Cloud,India,7482,9181,1644,-0.994356537,0.512122663,9671,43917
22-01-2025,Sports,USA,9469,4032,2652,0.944610784,0.898644812,87339,27892
18-01-2025,AI,India,7760,7572,2320,0.003072723,0.060797405,78776,17441
11-01-2025,AI,UK,7984,4912,4568,-0.127906582,0.729775562,26648,11969
19-01-2025,Cloud,Germany,,995,4591,0.53446577,0.888607541,1253,36653
15-01-2025,Finance,UK,5334,4444,745,0.780615934,0.544332635,20907,40137
01-01-2025,Cloud,UK,2481,6464,9924,0.650592967,,16886,34162
20-01-2025,Cloud,India,4102,8524,8308,-0.608274269,0.028142586,30974,22459
15-01-2025,Sports,Germany,1528,7731,3759,0.211370785,0.818881453,33857,18376
07-01-2025,Sports,UK,434,7318,5732,-0.304032169,,82710,22041
20-01-2025,Finance,USA,5742,8547,1457,0.638307151,0.143775361,5196,27283
04-01-2025,Sports,USA,3141,6380,367,-0.326745571,0.916208596,24403,
23-01-2025,AI,Germany,,8843,6041,0.012647095,0.363498925,10705,49766
06-01-2025,Sports,Germany,7884,3874,2565,0.917560198,0.907001631,60839,
19-01-2025,Sports,India,6888,8948,4620,0.67408172,0.984515259,19388,23723
21-01-2025,Cloud,Germany,,7698,9144,0.325972589,0.203251957,5770,5282
06-01-2025,Cloud,,2130,553,435,0.456247488,0.161303564,58040,9637
07-01-2025,AI,Germany,7184,3054,2328,-0.569692839,0.927816668,1285,7351
02-01-2025,AI,India,6855,2250,9292,-0.045774876,0.527969071,11622,37610
08-01-2025,Cloud,India,1189,1401,,-0.316806791,0.764843746,90926,12297
21-01-2025,Cloud,Germany,2398,6716,8087,0.839962569,,6132,37221
19-01-2025,Cloud,USA,8302,1286,8092,-0.015162269,0.432103545,4366,47062
09-01-2025,AI,USA,1017,8967,5654,-0.843945487,0.782283213,11783,39104
02-01-2025,Finance,Germany,5559,6205,4152,-0.383703547,,7167,35409
02-01-2025,AI,USA,1854,9420,5108,-0.933913015,0.024756302,61681,7669
21-01-2025,Cloud,USA,6095,187,3233,,0.357902874,98685,9467
14-01-2025,Sports,India,981,6660,3181,0.341623696,0.257586831,71315,29496
03-01-2025,Sports,Germany,1538,8637,5211,0.783674981,0.260572557,94872,46910
14-01-2025,Finance,USA,1619,3388,5260,0.440588244,0.04381252,56355,2878
11-01-2025,Sports,Germany,,,9829,-0.315967537,0.202874495,71286,31577
11-01-2025,Cloud,India,3186,4076,162,-0.676161323,0.203228644,69911,26256
20-01-2025,AI,UK,2962,5289,435,0.17738327,0.959058183,54012,39936
11-01-2025,Finance,UK,1827,,4142,-0.788244218,0.369030262,46722,38038
13-01-2025,Finance,,2907,9161,3177,0.971418703,0.981976961,10631,4139
08-01-2025,Cloud,USA,9620,9169,8551,0.824424523,0.253616654,66473,35265
06-01-2025,Cloud,Germany,4336,491,3586,-0.798192521,0.433009876,53587,39191
,,UK,614,281,2803,-0.407660907,0.740212367,11970,29443
06-01-2025,AI,UK,3334,4155,5859,-0.219833445,0.633320804,31051,12113
01-01-2025,Sports,Germany,1992,9056,8128,0.400259013,0.369883544,95777,41422
05-01-2025,Cloud,Germany,267,6900,8475,-0.598159209,0.94503139,12576,34834
14-01-2025,Finance,India,2855,3655,2202,-0.461906836,0.546620163,65483,21083
15-01-2025,Cloud,India,9941,6720,3846,-0.42883466,0.875358242,82428,43668
21-01-2025,Finance,UK,1721,8604,5065,-0.34483651,0.975913753,76274,48453
,Cloud,USA,1060,3142,6248,0.572567932,0.674739357,93315,43251
08-01-2025,Cloud,India,8761,1487,6939,-0.12308406,0.975913401,98624,37423
05-01-2025,Sports,UK,,472,437,0.701548655,0.681239207,96041,24588
16-01-2025,Cloud,USA,3150,,220,-0.099428994,0.924331085,,17365
13-01-2025,Finance,USA,5214,4038,9134,-0.647700163,0.346471785,45576,
17-01-2025,Finance,UK,9859,,3282,0.597180791,0.812014486,21479,14000
22-01-2025,Cloud,India,3585,1711,1231,0.609380106,0.196553728,22853,23382
07-01-2025,Sports,USA,6410,9127,2927,0.213740109,0.70647349,59999,2195
20-01-2025,Sports,India,7177,988,2056,-0.991978284,0.036119602,98370,13323
17-01-2025,AI,India,876,,7498,-0.010434056,0.624417426,81071,1819
21-01-2025,Cloud,UK,2590,3371,1435,0.00375008,0.608230814,77112,16937
12-01-2025,Finance,USA,6648,8397,4759,0.818902984,0.147934161,18498,
08-01-2025,Finance,UK,7763,1364,2819,-0.833489831,0.302210219,19050,34436
,Sports,UK,9628,465,318,0.698504877,0.817824797,45612,36568
07-01-2025,Cloud,Germany,9308,1507,8475,0.365205963,0.517771593,81287,26917
02-01-2025,Sports,Germany,4454,9393,7101,0.258884481,0.766947207,38663,36495
01-01-2025,Sports,Germany,6476,6917,2329,0.818780158,0.28718056,82693,
16-01-2025,AI,Germany,4923,1334,6930,0.828321593,0.794672581,71479,16527
23-01-2025,Cloud,India,1008,2378,,-0.379533854,0.698552292,46614,42941
13-01-2025,Cloud,USA,2377,540,5087,-0.14772253,0.22986135,88526,48412
01-01-2025,AI,UK,,500,9969,0.432668358,0.628904124,97175,20032
22-01-2025,Cloud,India,6661,,4472,0.775528656,0.83291713,72361,28980
20-01-2025,Sports,USA,3908,4450,1685,-0.243745603,0.855067384,12045,4901
21-01-2025,Sports,India,1722,8335,1144,0.316602435,0.279998738,81847,13534
15-01-2025,Cloud,USA,3830,780,9368,-0.536720461,0.103450698,27910,6723
05-01-2025,AI,Germany,5366,2217,5587,0.478304087,0.284422613,49834,32571
21-01-2025,Cloud,Germany,3187,8151,7556,0.451778596,0.335913179,51586,8235
11-01-2025,AI,USA,4588,8634,8334,0.638370942,0.303611873,16258,44112
07-01-2025,AI,UK,8694,6461,8489,,,25881,25009
,AI,UK,5830,6678,6500,-0.826215068,0.588740448,33616,22244
08-01-2025,AI,USA,2125,7284,9200,0.29663511,0.794232256,34855,34706
19-01-2025,Finance,USA,7050,4140,1143,-0.795768823,0.29987126,49832,
02-01-2025,Cloud,USA,,,431,-0.312017007,0.771108062,1500,8986
21-01-2025,Cloud,UK,2034,,1348,-0.104813478,0.505100766,21539,20367
03-01-2025,Finance,USA,9060,6080,6298,0.715464248,0.39933529,59618,33834
17-01-2025,Cloud,India,1574,3688,7913,-0.775522399,0.370665457,26247,40386
18-01-2025,Finance,UK,7381,6822,763,0.972170793,0.77257031,64374,23150
23-01-2025,AI,USA,5931,489,8334,0.257854015,0.909469136,57220,43352
20-01-2025,Finance,UK,3194,2171,,-0.917195212,0.668803794,49015,49417
06-01-2025,Cloud,USA,7053,7510,3246,-0.124030976,,9521,42439
,AI,UK,1424,7185,9501,0.966481568,0.665012331,33596,1087
09-01-2025,AI,Germany,6449,9660,7106,,0.775016519,12318,18385
21-01-2025,Cloud,India,7632,3431,1366,-0.917082168,0.512507381,19838,13236
21-01-2025,Finance,Germany,1829,8651,2139,0.223268205,0.245043822,66330,29886
,Finance,India,9387,827,9512,0.085304708,0.835901484,98054,26670
08-01-2025,AI,UK,7166,2101,2736,-0.757549443,0.667326407,54594,10826
19-01-2025,Sports,Germany,609,1781,8541,-0.774159189,0.021035174,19325,16654
15-01-2025,Finance,,6860,8422,8630,-0.796852935,0.553943901,12494,
07-01-2025,AI,USA,3111,8965,4961,0.597985463,0.859089671,48527,5578
10-01-2025,Cloud,India,9791,6631,4456,-0.710834907,0.075767318,88809,33928
17-01-2025,Cloud,Germany,8300,2350,4046,-0.855757371,0.554175268,61237,5760
23-01-2025,Sports,India,8553,5497,3775,-0.198951157,0.329463365,8190,45145
09-01-2025,Finance,USA,3172,6575,1292,-0.592346571,0.912395897,9482,24349
12-01-2025,Sports,India,6239,3395,4136,0.504283825,0.145748379,58181,18117
06-01-2025,Finance,Germany,4154,9015,9963,0.739546775,0.182321047,2737,43298
21-01-2025,AI,USA,7761,8304,5544,0.557051779,0.093489279,88183,32611
19-01-2025,Cloud,Germany,4703,4917,6634,0.375983577,0.714545702,26849,46917
10-01-2025,Finance,India,4338,5955,1821,0.52475669,0.541387983,65309,26443
10-01-2025,Cloud,UK,1194,2599,4266,0.814292919,0.365841087,70374,42255
18-01-2025,Cloud,Germany,3314,2638,5439,0.499038018,0.807549391,51262,21145
22-01-2025,Finance,USA,1488,3184,3602,0.78175582,0.303701368,14280,15460
,Cloud,USA,9016,3465,3158,0.46819818,0.351367482,14035,30074
10-01-2025,Finance,UK,9241,5883,8714,0.896528702,,65901,3019
21-01-2025,Finance,India,9992,5034,9974,0.207923933,0.570168236,10229,42008
12-01-2025,Finance,India,,5325,5400,-0.387055787,0.450272506,64041,5532
05-01-2025,Cloud,UK,6760,1945,5671,0.684344915,0.983788672,,42781
09-01-2025,Finance,UK,3050,1055,654,-0.908178331,0.291211058,26590,40597
18-01-2025,Finance,Germany,9430,3547,7567,0.033953694,,78545,19838
15-01-2025,Sports,India,6894,8212,6527,0.846071721,0.611895479,92818,33272
15-01-2025,Finance,UK,8995,2528,9083,-0.483803127,0.357622896,78736,43480
,Cloud,Germany,2326,7148,4903,0.130441815,0.403956004,15229,32987
14-01-2025,AI,USA,3952,5048,8894,0.575047829,0.135193872,75990,2437
04-01-2025,AI,USA,438,388,,0.827773899,0.99966158,17030,16075
19-01-2025,Sports,India,6893,8354,,-0.307972475,0.876689256,8883,47442
08-01-2025,AI,USA,4602,1191,846,0.295240872,0.680756414,26403,8491
20-01-2025,AI,UK,313,4223,9277,-0.538188478,0.169197013,29534,30196
14-01-2025,Finance,USA,7648,2943,,-0.367230603,0.497945754,32791,38254
15-01-2025,Finance,India,7105,8621,6396,-0.441538673,0.775711516,57578,7013
21-01-2025,Finance,USA,2595,3736,110,0.421812968,0.319383204,89455,2401
17-01-2025,AI,India,3351,4369,2084,-0.823979447,0.692215568,83998,14657
02-01-2025,Cloud,UK,5065,8371,694,,0.12312596,18144,12396
08-01-2025,Sports,India,4266,3791,8905,-0.076655931,,54323,37942
08-01-2025,AI,India,9211,1901,,-0.382643962,0.479004272,75094,18806
17-01-2025,Sports,India,8589,9473,1794,0.290283758,0.183891781,72926,27273
19-01-2025,Cloud,Germany,7168,6318,113,-0.270984232,0.445108527,17504,49137
09-01-2025,Cloud,USA,136,4384,,0.249190509,0.137222386,62332,25109
20-01-2025,Cloud,Germany,2712,717,7779,0.877197121,0.550473692,63344,37811
06-01-2025,AI,Germany,7361,9292,,0.458956461,0.054123071,31141,25352
06-01-2025,Cloud,USA,8674,1835,2071,0.323545602,0.674926872,85446,27298
19-01-2025,AI,Germany,3818,7286,6945,-0.988996152,0.780897554,87293,35282
02-01-2025,,UK,2998,4625,3916,0.370259944,0.723263038,37940,34165
23-01-2025,Finance,UK,3894,2956,6849,-0.163641941,0.576574667,55327,26465
24-01-2025,Sports,Germany,2989,4696,8841,0.630410067,0.282389466,19334,18542
11-01-2025,Cloud,USA,6864,4111,3242,0.246047928,0.623621511,20532,23397
05-01-2025,Sports,UK,8302,4638,992,0.881281716,0.570713516,15498,3574
18-01-2025,AI,UK,,9245,9597,-0.614248615,0.54536129,87321,15653
,AI,,7467,9329,6388,0.697983336,0.120776513,,6483
20-01-2025,Sports,USA,9562,4295,4973,-0.889649167,0.069219476,20073,12172
05-01-2025,AI,Germany,3007,1740,170,,0.99302462,46596,25669
07-01-2025,Finance,USA,8458,4054,1811,,0.203895524,54425,41881
04-01-2025,AI,USA,871,7488,669,,0.805703531,95558,11861
21-01-2025,Cloud,Germany,7534,7859,9289,-0.16787583,0.696449512,22802,35829
04-01-2025,,India,4062,,9702,0.388620545,,52123,26317
13-01-2025,Sports,Germany,7707,1402,1304,0.216583355,0.221547982,81953,31498
20-01-2025,Cloud,India,6378,,6323,-0.908690041,0.322892717,57090,30417
01-01-2025,Sports,,1742,6249,,-0.343217334,0.896708242,64217,19876
05-01-2025,Cloud,USA,4985,510,7117,0.608893899,0.256449618,,2200
14-01-2025,Cloud,USA,7626,,1087,-0.56682647,0.575867732,22301,4545
01-01-2025,Sports,Germany,3760,,6129,0.429956293,0.095582459,86660,44456
15-01-2025,Finance,UK,1412,8960,5883,,0.474778468,93549,14877
10-01-2025,Finance,India,3430,2169,2652,0.476632718,0.836055893,5083,16463
03-01-2025,AI,India,5327,3176,2691,-0.728652393,0.888047576,97258,19959
07-01-2025,Finance,UK,2045,4893,8394,,0.151626791,24678,15592
18-01-2025,Finance,USA,7188,9721,1025,0.536300906,,90330,6043
21-01-2025,Cloud,USA,3564,2595,665,-0.386231093,0.837056629,75874,29507
