user_id,country,topic_category,account_created_date,followers_count,following_count,likes_count,shares_count,posts_count,verified
5461,USA,politics,16-01-2025 01:01,,4877,900,112,873,Y
4742,India,sports,21-01-2025 17:31,72734,4324,956,291,567,Y
3125,USA,sports,20-01-2025 12:55,96756,2295,1101,458,440,N
2588,UK,finance,01-01-2025 09:56,82277,3554,1584,,642,Y
6116,India,finance,07-01-2025 17:06,73620,1869,1518,358,38,Y
8820,USA,tech,06-01-2025 11:15,8285,568,54,293,81,Y
2616,Germany,finance,06-01-2025 18:07,10108,799,911,296,387,Y
3440,Germany,tech,19-01-2025 03:32,62629,1719,1193,482,181,N
2723,UK,finance,22-01-2025 09:03,61929,766,1916,94,0,N
2155,India,politics,23-01-2025 22:40,64272,127,333,154,762,Y
8284,UK,politics,01-01-2025 22:54,49872,2226,672,206,454,N
4577,USA,sports,17-01-2025 02:32,18756,3783,1356,46,252,Y
8759,,politics,03-01-2025 19:32,17807,2160,190,75,663,Y
7142,Germany,finance,09-01-2025 13:50,27602,111,427,,149,N
5544,USA,finance,,15879,192,1206,70,849,Y
3886,India,politics,02-01-2025 02:14,78363,237,1346,334,612,N
3977,USA,,21-01-2025 07:39,85693,2647,1431,268,552,N
7256,India,finance,02-01-2025 14:12,,4370,,356,,Y
5171,Canada,tech,19-01-2025 09:23,46450,706,97,461,347,N
8160,UK,politics,15-01-2025 02:20,96360,3992,1324,461,863,
4222,Canada,sports,03-01-2025 00:25,39591,2178,488,155,41,Y
2421,Germany,tech,14-01-2025 02:44,67869,1521,1303,73,37,Y
5026,Germany,sports,22-01-2025 04:09,,,1302,377,684,N
3181,UK,sports,06-01-2025 03:02,37703,908,,228,103,N
9840,UK,politics,09-01-2025 12:14,6140,1345,959,229,428,Y
1391,UK,tech,18-01-2025 03:56,54650,865,1751,16,327,N
6126,India,,13-01-2025 10:05,91966,2936,455,5,397,N
,UK,politics,14-01-2025 21:56,,3754,1234,194,907,N
6745,Germany,politics,07-01-2025 20:32,63987,321,1623,40,177,
9529,India,sports,01-01-2025 17:21,7137,13,66,7,891,Y
8309,UK,politics,01-01-2025 00:20,6292,4872,1091,373,205,N
6784,Canada,politics,14-01-2025 07:40,80285,3613,1177,35,470,Y
5254,USA,,14-01-2025 03:11,40121,4932,593,136,917,Y
7117,USA,politics,15-01-2025 12:49,40369,3927,637,362,962,Y
1228,UK,politics,09-01-2025 15:50,80908,4632,1021,468,756,Y
7416,Germany,sports,12-01-2025 02:03,50403,4705,807,497,539,N
2419,Canada,finance,22-01-2025 06:59,71239,2758,805,0,639,Y
2969,India,politics,10-01-2025 22:53,16468,701,1450,71,544,N
,Germany,politics,08-01-2025 05:06,42347,2099,553,240,5,N
2462,,tech,08-01-2025 01:26,78902,633,1834,344,568,N
2559,Germany,finance,02-01-2025 19:10,20429,418,55,208,183,N
3378,Germany,finance,17-01-2025 15:05,14919,763,,485,842,Y
5022,UK,sports,06-01-2025 19:09,94410,1635,1041,160,901,Y
5046,Germany,politics,03-01-2025 01:39,,1820,1070,265,6,Y
4927,Canada,finance,07-01-2025 03:22,504,4454,991,306,235,N
5243,,politics,12-01-2025 01:34,29080,553,445,434,939,N
,Germany,politics,08-01-2025 04:42,7126,1107,1323,175,830,N
1440,UK,politics,08-01-2025 12:55,34111,677,,419,571,Y
,USA,,17-01-2025 09:00,51124,3540,90,165,834,N
6815,UK,sports,03-01-2025 12:09,14290,573,1259,244,186,N
2085,Germany,finance,06-01-2025 10:52,68650,16,1249,243,139,N
3445,India,finance,03-01-2025 09:41,46871,3307,198,239,489,Y
,USA,sports,17-01-2025 02:02,50131,1110,,179,711,Y
3191,,finance,,21728,4819,677,228,900,N
9874,UK,tech,08-01-2025 10:58,25516,2887,1209,308,794,N
8110,UK,sports,03-01-2025 19:16,70704,409,257,330,646,Y
5128,Canada,sports,18-01-2025 03:46,,4189,1153,246,553,Y
2095,Germany,tech,05-01-2025 06:26,56845,4017,488,334,4,Y
1792,Germany,politics,12-01-2025 00:15,4568,223,1331,179,741,
7535,India,politics,22-01-2025 15:03,35437,4155,245,323,123,N
7377,Canada,politics,13-01-2025 13:23,48363,2977,108,1,53,Y
6644,Canada,politics,14-01-2025 12:09,11280,2584,1688,235,592,N
8791,Canada,politics,,34317,1110,1667,191,129,N
8864,UK,,23-01-2025 06:59,,4290,23,164,393,Y
7524,UK,politics,10-01-2025 06:01,62291,1733,1327,266,247,Y
6284,USA,politics,15-01-2025 07:06,10115,2881,492,46,356,Y
5970,India,politics,05-01-2025 14:15,79845,932,220,143,211,Y
7803,Germany,sports,07-01-2025 17:49,73170,3090,831,304,939,Y
5292,Germany,politics,05-01-2025 13:33,,4512,664,191,601,N
4127,USA,sports,02-01-2025 11:11,46724,765,460,312,440,Y
2488,Canada,sports,04-01-2025 20:13,56471,1684,,213,291,Y
6224,India,finance,01-01-2025 13:04,97285,1529,1373,229,250,Y
8115,India,politics,09-01-2025 12:09,48832,1509,988,158,178,N
7946,Canada,finance,22-01-2025 00:40,74582,3361,1604,174,884,N
3545,India,tech,18-01-2025 20:13,69039,3131,1274,212,737,N
3892,India,,16-01-2025 03:48,40605,3200,1884,,611,Y
,UK,sports,15-01-2025 07:18,92605,2762,608,438,411,N
7458,UK,sports,22-01-2025 12:57,942,3154,1703,484,559,N
8267,Canada,tech,23-01-2025 20:06,75107,88,998,42,540,N
8397,India,tech,06-01-2025 00:19,29318,108,659,12,160,N
3550,India,tech,10-01-2025 01:21,51074,3702,1293,126,255,N
3836,Canada,sports,20-01-2025 23:36,9582,3171,661,65,5,Y
3399,UK,tech,01-01-2025 18:46,,690,1,326,9,
8598,Germany,sports,,75752,2087,1612,,65,N
4256,USA,politics,16-01-2025 20:08,810,2189,223,409,719,N
3143,USA,politics,21-01-2025 09:08,44550,4023,824,237,235,Y
7262,India,sports,08-01-2025 05:07,26129,4517,667,182,391,N
6149,Germany,,08-01-2025 06:31,60178,1783,,399,827,Y
9519,USA,sports,16-01-2025 01:33,5424,4257,1470,120,643,N
2007,Canada,tech,17-01-2025 14:59,71584,811,1498,10,222,
8262,Germany,sports,07-01-2025 00:08,45744,2510,1531,312,,N
4607,,sports,15-01-2025 23:47,59742,1937,57,204,290,Y
6174,Canada,politics,10-01-2025 15:20,44348,907,1859,489,307,N
8021,USA,tech,06-01-2025 19:01,99746,4537,1199,427,973,Y
6541,India,sports,06-01-2025 19:50,,,1800,460,224,N
4199,Germany,politics,08-01-2025 05:31,42124,4679,1055,323,217,N
4227,UK,politics,11-01-2025 08:32,88008,3027,917,439,33,Y
7145,Canada,tech,10-01-2025 00:09,16437,1174,1218,451,662,Y
1275,Canada,finance,02-01-2025 05:10,84741,2739,1471,95,753,N
5344,India,sports,16-01-2025 02:11,81221,1193,1,367,573,Y
3593,UK,politics,12-01-2025 19:45,78494,2726,1528,202,223,Y
9766,India,sports,21-01-2025 16:18,95047,3461,1829,435,,Y
7361,UK,finance,09-01-2025 12:06,447,3146,97,133,636,N
5840,,politics,04-01-2025 00:02,6720,3348,1445,333,623,N
3985,UK,finance,09-01-2025 09:22,79543,3548,1052,490,320,N
8937,USA,politics,02-01-2025 04:42,94084,366,,217,67,Y
2716,USA,politics,02-01-2025 22:58,77215,2933,521,404,195,Y
,Germany,politics,19-01-2025 08:59,13617,4978,1483,81,366,N
8393,India,sports,11-01-2025 11:27,27758,4514,264,323,673,Y
6381,USA,sports,06-01-2025 03:24,88075,4239,,29,506,N
9260,Canada,politics,20-01-2025 22:34,45405,355,,160,66,Y
6905,Canada,politics,14-01-2025 09:34,25100,94,1841,392,102,Y
7799,USA,,12-01-2025 15:15,1510,1141,671,49,652,Y
8838,UK,tech,03-01-2025 20:37,41125,3071,943,352,944,N
5464,Canada,finance,21-01-2025 05:56,40092,,1462,46,239,Y
4157,India,sports,06-01-2025 15:48,63610,3120,4,75,713,Y
1608,Germany,finance,21-01-2025 20:16,49411,3200,894,112,460,N
9792,UK,politics,07-01-2025 11:18,30394,4411,388,246,537,Y
1544,USA,tech,01-01-2025 19:48,28656,1681,887,118,767,Y
1114,India,politics,09-01-2025 02:38,35401,107,1642,167,150,Y
2235,Canada,finance,07-01-2025 08:02,74927,3043,882,193,489,N
1698,USA,politics,23-01-2025 23:45,49641,3965,431,285,792,Y
7303,UK,sports,04-01-2025 04:02,84251,3685,417,160,58,Y
9328,USA,sports,18-01-2025 21:30,55201,3380,1709,46,741,N
4368,UK,sports,20-01-2025 02:21,4305,2767,464,481,456,Y
3482,Canada,politics,10-01-2025 09:39,25987,2553,1397,,936,Y
6466,India,politics,11-01-2025 11:49,42750,82,713,,5,N
1536,Canada,tech,10-01-2025 06:33,12392,2018,1434,19,399,Y
2279,Canada,sports,11-01-2025 01:10,67589,4318,1876,87,634,N
5309,India,politics,21-01-2025 09:56,62731,1582,693,397,952,N
5041,Germany,sports,02-01-2025 01:39,99485,4461,982,63,,Y
8254,Canada,tech,13-01-2025 20:53,4346,3246,1390,34,729,Y
2106,,finance,05-01-2025 14:51,,1280,14,55,86,N
8906,USA,politics,11-01-2025 11:08,47920,4521,1283,236,895,N
1576,India,sports,04-01-2025 17:20,69323,4594,1550,128,224,N
2955,Germany,sports,06-01-2025 07:46,17602,2010,1133,225,861,N
1793,USA,tech,12-01-2025 10:44,53577,1550,548,2,638,Y
6294,UK,politics,03-01-2025 20:09,36704,4503,797,168,254,N
2124,Canada,finance,10-01-2025 22:20,38945,3431,1022,31,159,Y
9661,UK,sports,03-01-2025 09:00,1400,137,1625,46,412,Y
8745,USA,politics,19-01-2025 13:58,14858,2210,690,193,520,
4977,Canada,tech,04-01-2025 01:35,1474,4433,912,480,546,N
7731,UK,sports,06-01-2025 19:25,27076,3550,1985,175,251,N
5535,Germany,sports,19-01-2025 23:48,72844,,400,320,235,Y
4649,Canada,,10-01-2025 01:46,87041,1257,1117,384,584,
8096,USA,tech,06-01-2025 07:23,35272,2906,1570,330,941,Y
2094,,sports,03-01-2025 17:29,35545,3521,1867,142,230,N
8219,UK,politics,19-01-2025 02:29,97120,4746,1703,222,695,N
8458,India,tech,15-01-2025 11:04,82900,3555,1369,464,943,N
3452,Germany,finance,12-01-2025 23:39,60252,1952,1156,247,521,N
3700,Germany,,12-01-2025 02:53,44562,3952,278,378,319,Y
9326,Canada,politics,06-01-2025 03:35,65849,3368,1082,259,34,
8489,USA,finance,20-01-2025 20:27,9698,869,521,,601,Y
3978,Canada,finance,12-01-2025 22:16,6875,3138,115,,2,Y
6183,Canada,politics,03-01-2025 11:13,44239,822,1046,166,628,Y
9737,Germany,sports,09-01-2025 08:24,28922,3571,1536,429,617,Y
8364,Germany,finance,08-01-2025 08:05,,1896,1617,37,380,N
1624,UK,sports,12-01-2025 18:30,65293,1306,596,361,405,N
4089,Germany,politics,17-01-2025 02:30,,3262,1097,305,202,
9535,USA,finance,21-01-2025 08:45,91722,1980,,21,315,N
9350,India,,12-01-2025 15:25,63403,3743,1893,490,782,N
8946,UK,tech,08-01-2025 15:39,31293,997,230,439,568,N
6763,India,sports,02-01-2025 01:22,45420,1060,579,284,24,N
6859,USA,sports,07-01-2025 02:07,92174,1766,1776,107,868,N
5226,Canada,tech,,12492,2133,927,174,267,
2983,India,tech,15-01-2025 11:21,64396,3235,833,451,618,Y
1481,Germany,finance,08-01-2025 15:54,,3469,1227,399,729,Y
9844,UK,sports,19-01-2025 13:57,17258,2172,1419,197,876,Y
8974,India,,06-01-2025 19:00,3412,1518,1355,206,820,Y
7532,Germany,tech,01-01-2025 13:58,75966,,1700,111,433,N
5804,India,finance,13-01-2025 14:49,26184,355,628,184,873,N
8959,UK,finance,21-01-2025 21:47,61133,2586,727,170,143,Y
7945,India,finance,01-01-2025 23:55,64402,2388,1279,1,676,N
4282,UK,politics,16-01-2025 16:25,52128,3533,1577,456,700,Y
6344,India,sports,20-01-2025 21:33,86453,2197,1944,138,575,Y
1940,Canada,finance,05-01-2025 15:52,52753,3097,798,429,717,N
8385,UK,politics,05-01-2025 07:27,18823,4357,1080,0,9,N
7230,UK,tech,,44925,3803,1906,49,771,Y
2504,India,finance,01-01-2025 07:51,35057,3524,610,449,,Y
2549,USA,tech,01-01-2025 17:48,39432,497,930,17,549,N
,USA,finance,11-01-2025 20:18,73102,1385,1418,491,818,N
5447,UK,finance,04-01-2025 02:06,50988,894,322,193,814,N
,UK,,05-01-2025 19:01,25192,3887,329,193,639,N
7002,India,finance,,22990,3754,1909,311,39,Y
5908,Canada,politics,09-01-2025 06:31,,1396,1601,272,355,N
1695,Canada,finance,22-01-2025 11:29,81259,3814,1212,300,743,N
1706,India,finance,13-01-2025 20:25,80701,2752,25,121,821,Y
6296,UK,finance,12-01-2025 17:57,,4040,1701,196,894,N
3872,UK,finance,06-01-2025 19:26,27483,2969,150,279,288,Y
4240,USA,finance,22-01-2025 11:37,87329,984,1613,61,540,Y
3923,Canada,finance,08-01-2025 02:20,,2837,766,60,539,Y
6031,India,finance,16-01-2025 06:33,90546,,1314,153,842,N
,India,sports,11-01-2025 23:49,24247,2134,1391,237,71,Y
7821,Germany,finance,19-01-2025 03:42,44432,3318,1759,402,325,N
4513,Germany,tech,01-01-2025 09:53,98098,4161,1403,31,373,N
7544,India,politics,12-01-2025 14:19,,1164,1270,245,351,Y
6933,Germany,politics,13-01-2025 00:14,89662,185,38,420,529,N
7526,Germany,politics,23-01-2025 11:45,19824,4165,1270,244,714,Y
2843,Germany,finance,15-01-2025 19:26,55975,2450,1994,189,367,Y
2338,India,politics,09-01-2025 05:17,70830,2769,1508,287,76,N
5129,India,finance,02-01-2025 18:33,46055,664,366,428,470,Y
6046,Germany,,10-01-2025 19:09,24897,2495,7,428,526,N
5753,India,politics,16-01-2025 08:44,54117,2111,786,424,187,Y
3077,USA,finance,21-01-2025 18:44,24647,624,,128,976,Y
7460,USA,sports,08-01-2025 11:37,50373,1233,262,308,451,Y
2631,Canada,tech,01-01-2025 00:32,22902,3610,932,440,225,Y
7201,Germany,politics,23-01-2025 07:45,83637,1569,1599,337,979,Y
8841,India,politics,07-01-2025 02:04,57204,1334,1945,149,451,N
6672,Germany,politics,07-01-2025 22:36,9255,3469,210,76,191,
9740,UK,politics,10-01-2025 03:36,30755,0,1850,,262,Y
4419,UK,politics,06-01-2025 08:52,77222,2196,138,137,197,N
3974,India,finance,13-01-2025 03:23,57941,54,483,116,235,N
3219,Canada,finance,02-01-2025 01:16,,,1910,37,539,N
7516,UK,finance,23-01-2025 15:38,84389,4758,755,361,731,Y
,USA,politics,,16678,3929,350,39,447,Y
4316,UK,tech,11-01-2025 20:08,51205,4479,1547,16,682,N
1404,Canada,sports,14-01-2025 19:43,12613,4309,1072,73,943,N
9522,Germany,finance,19-01-2025 05:48,58489,674,362,132,385,Y
4377,Canada,politics,,74148,3402,1486,169,930,Y
5135,USA,tech,02-01-2025 20:31,49646,3954,799,85,744,Y
2199,Canada,politics,06-01-2025 11:52,67659,4835,1252,144,785,N
7300,India,politics,12-01-2025 14:30,52137,3888,1685,445,71,N
,USA,politics,07-01-2025 12:31,67272,2370,,117,312,Y
2783,Canada,tech,17-01-2025 23:50,7308,1448,1618,74,185,N
5882,Germany,sports,13-01-2025 17:18,35788,4419,327,444,601,Y
6648,Germany,politics,08-01-2025 06:06,53271,1099,1397,123,782,Y
4633,India,politics,12-01-2025 12:25,11545,4103,1023,430,174,N
2386,UK,finance,09-01-2025 21:34,66649,4150,431,158,782,N
5046,USA,finance,08-01-2025 09:47,14360,320,1994,146,473,N
9487,Germany,finance,06-01-2025 19:34,37370,4046,747,475,683,N
9154,India,finance,18-01-2025 04:48,58133,937,877,,429,N
2845,USA,tech,08-01-2025 11:26,89385,2454,1458,166,251,N
1076,Canada,finance,22-01-2025 08:47,60041,4825,959,266,669,N
3295,USA,sports,15-01-2025 09:12,75422,1791,536,166,668,N
2206,USA,sports,23-01-2025 13:12,87070,1735,1347,234,689,Y
,India,politics,22-01-2025 20:25,28697,3557,1247,497,117,Y
8970,USA,sports,02-01-2025 04:02,10132,2075,127,66,55,N
1750,USA,politics,23-01-2025 00:49,14124,2410,248,423,959,Y
4244,UK,sports,15-01-2025 15:16,,4642,303,51,532,Y
6948,India,tech,23-01-2025 09:14,64614,2177,993,245,820,
1799,Germany,sports,22-01-2025 15:27,67403,1821,805,296,123,N
8535,India,finance,,93120,614,1757,,229,N
9933,India,politics,08-01-2025 22:24,37910,3161,1441,29,92,Y
1256,India,tech,02-01-2025 00:36,85231,3982,1507,206,927,Y
7381,USA,tech,,81518,181,1718,10,82,
6672,Germany,tech,05-01-2025 02:54,7971,2598,875,77,673,N
7883,UK,politics,17-01-2025 11:11,2839,2091,682,89,526,N
8542,UK,sports,08-01-2025 10:49,39877,1815,1456,461,108,N
7659,Canada,politics,21-01-2025 19:27,69929,2425,1126,417,458,
3005,Canada,politics,20-01-2025 02:31,43402,4849,1672,35,259,Y
4599,Canada,politics,02-01-2025 08:18,65900,1314,1714,481,783,N
,,sports,04-01-2025 11:06,50651,3598,1788,,3,N
4393,India,finance,12-01-2025 21:23,34530,3124,1681,294,203,N
1150,USA,sports,18-01-2025 18:26,99527,4792,1530,459,49,Y
6724,Canada,finance,07-01-2025 17:00,55007,1860,121,148,435,N
1368,USA,tech,19-01-2025 19:08,43464,1987,570,98,791,N
4408,India,tech,15-01-2025 07:58,10988,107,1439,439,294,N
4393,USA,tech,12-01-2025 21:47,12735,3314,412,8,937,N
3731,Germany,politics,11-01-2025 06:54,37859,220,,339,992,Y
8541,USA,politics,18-01-2025 20:59,79497,3067,1998,226,819,Y
7698,UK,tech,07-01-2025 17:05,1002,4275,606,341,81,N
1918,India,tech,06-01-2025 23:36,746,4206,238,381,381,Y
9583,USA,sports,23-01-2025 21:28,36682,473,572,235,44,Y
,USA,politics,06-01-2025 13:11,52688,4486,1374,279,229,Y
9391,India,tech,21-01-2025 06:28,11158,2347,,187,913,Y
1731,Canada,sports,02-01-2025 16:02,32844,1948,1306,117,415,N
3707,Canada,politics,11-01-2025 00:58,23495,3356,1850,155,206,N
7970,UK,finance,23-01-2025 03:41,8641,3068,37,321,334,N
4085,UK,finance,13-01-2025 08:43,58548,3865,1514,345,743,Y
6599,Germany,finance,02-01-2025 08:22,30730,2121,1616,489,227,N
6707,USA,,18-01-2025 19:16,99912,70,1678,36,383,Y
9500,UK,tech,05-01-2025 21:51,54808,313,1266,312,281,N
4263,India,tech,23-01-2025 02:00,76420,3667,762,460,511,Y
9262,Germany,tech,04-01-2025 16:13,35583,2014,300,29,920,Y
,UK,politics,16-01-2025 17:06,63817,1881,1337,278,27,N
6253,UK,politics,06-01-2025 13:43,78786,2774,862,45,251,N
8697,India,tech,11-01-2025 00:26,,4795,1999,179,441,N
5884,USA,tech,11-01-2025 09:10,75094,2056,254,32,330,Y
2144,USA,tech,04-01-2025 21:55,75595,4232,1090,181,329,N
8100,USA,tech,10-01-2025 07:48,4279,3609,501,376,238,N
1785,Canada,sports,,7544,1089,202,19,734,Y
5567,India,finance,05-01-2025 08:54,63671,580,65,318,688,Y
9328,,finance,08-01-2025 07:43,49309,3815,1986,246,,
1131,USA,politics,15-01-2025 19:29,36654,425,1096,340,193,N
9998,UK,finance,12-01-2025 05:32,95445,2117,1574,389,690,N
9832,UK,politics,10-01-2025 05:40,1160,2476,699,94,790,Y
3429,Canada,sports,23-01-2025 20:31,29389,1048,336,251,48,Y
9410,Germany,sports,08-01-2025 10:46,2064,1072,1376,143,,
1387,Canada,tech,03-01-2025 00:50,65066,1064,694,53,15,Y
1833,Germany,finance,12-01-2025 23:32,83769,3700,462,367,688,N
7640,India,sports,08-01-2025 17:34,26151,38,23,152,296,Y
4703,India,politics,05-01-2025 22:35,93400,724,1741,470,796,Y
6564,Germany,tech,17-01-2025 02:06,,,239,151,867,N
2761,Germany,,,61636,3268,218,116,,
8348,Canada,politics,19-01-2025 23:56,80766,1463,1578,21,334,Y
7219,,sports,15-01-2025 00:39,29341,3330,1274,291,561,N
9679,Canada,tech,17-01-2025 12:30,20044,1464,574,469,626,Y
7880,UK,tech,17-01-2025 11:35,65452,2058,1784,377,515,N
2862,Canada,sports,12-01-2025 04:39,41115,2708,1057,437,255,N
7670,India,politics,17-01-2025 03:38,50867,3267,353,150,938,Y
5437,Canada,politics,09-01-2025 21:07,33059,2767,859,86,596,Y
4336,India,finance,18-01-2025 20:18,61628,1027,1234,346,919,N
4548,USA,finance,21-01-2025 13:41,16997,2013,358,,,Y
2840,India,finance,21-01-2025 18:57,40535,1370,696,99,526,Y
5431,Canada,politics,03-01-2025 23:06,17229,4309,1712,227,339,Y
4827,India,politics,05-01-2025 17:28,31050,201,845,310,859,Y
2782,USA,finance,14-01-2025 20:12,25944,2835,730,351,805,Y
1185,USA,finance,24-01-2025 01:37,50638,,1541,210,479,Y
9384,Germany,politics,07-01-2025 06:43,61636,1278,,,9,Y
8660,India,sports,16-01-2025 21:19,59812,113,567,271,331,Y
5085,Canada,politics,09-01-2025 16:23,98996,3497,222,489,115,N
4611,USA,finance,12-01-2025 18:10,5156,1672,1904,35,,N
9551,India,,15-01-2025 02:22,83653,4425,1149,395,171,N
1103,India,politics,14-01-2025 11:09,65559,2622,1100,200,916,Y
3298,India,tech,12-01-2025 13:45,69449,4738,625,371,912,N
7670,Canada,tech,17-01-2025 21:59,75659,4398,1073,366,980,N
7789,Germany,finance,20-01-2025 14:11,17845,830,1512,22,349,Y
5398,India,finance,04-01-2025 21:28,21707,1919,576,261,758,N
5588,Canada,,10-01-2025 12:08,89272,1066,290,82,,N
4348,Germany,sports,17-01-2025 15:56,,4522,787,15,505,N
6195,UK,sports,12-01-2025 08:07,20961,1380,1705,330,435,N
8599,Canada,politics,14-01-2025 09:38,23811,4277,1610,269,,N
9628,Germany,finance,,89129,3261,849,470,181,Y
1881,USA,sports,03-01-2025 01:16,48849,103,91,316,164,N
6693,USA,finance,14-01-2025 21:10,65261,3321,1914,54,231,N
8755,Canada,finance,17-01-2025 03:13,32166,3806,938,127,601,Y
6016,Germany,politics,08-01-2025 18:42,50722,2553,1714,36,630,Y
4658,Canada,tech,15-01-2025 07:58,36535,4902,60,184,280,N
2673,India,politics,16-01-2025 07:20,99287,2204,1804,268,50,Y
1289,Germany,politics,07-01-2025 00:44,80632,289,436,10,603,Y
7970,Germany,politics,,66511,1937,53,109,510,Y
8876,Canada,finance,15-01-2025 08:26,64218,2259,904,499,540,N
3960,Canada,politics,22-01-2025 17:34,51115,3216,1570,113,299,N
9896,Canada,sports,17-01-2025 06:44,91381,3504,205,335,447,Y
7741,UK,politics,,26292,4421,,210,352,N
9877,India,finance,03-01-2025 09:21,85060,4116,1407,317,562,N
3826,USA,politics,10-01-2025 10:38,,4575,220,118,592,Y
9160,India,politics,20-01-2025 09:22,68480,3026,430,260,675,N
,USA,finance,12-01-2025 22:14,6349,4617,1876,135,579,
6244,Germany,finance,14-01-2025 18:54,57161,4114,181,462,307,
9255,Canada,sports,16-01-2025 13:33,44874,3214,1266,408,638,Y
3769,,tech,17-01-2025 00:01,83874,2721,1786,487,929,N
7003,Canada,sports,20-01-2025 10:46,66691,4074,1674,486,199,Y
6913,UK,sports,15-01-2025 22:09,48171,3724,869,363,35,Y
3414,India,sports,18-01-2025 08:04,8776,3314,1740,448,837,Y
7696,India,finance,17-01-2025 14:59,3384,4507,1595,380,970,N
2458,India,sports,12-01-2025 14:33,64691,2903,1251,436,968,Y
6497,USA,tech,17-01-2025 12:38,46245,4677,,,,Y
9897,Germany,tech,19-01-2025 05:53,45687,1473,1046,224,835,N
2936,Germany,tech,04-01-2025 01:40,79377,4051,626,81,929,Y
9688,Canada,tech,21-01-2025 03:39,9004,2377,,,480,N
2593,Germany,tech,21-01-2025 20:24,95548,621,1685,59,,N
7866,Germany,politics,21-01-2025 21:30,91176,1390,1092,414,998,Y
6444,India,sports,13-01-2025 01:13,19119,2164,,137,447,Y
9041,UK,finance,21-01-2025 02:35,65389,4069,534,387,457,Y
1803,Germany,tech,18-01-2025 04:37,58148,1238,1188,385,76,N
6271,USA,finance,18-01-2025 05:46,77077,3805,1153,365,811,Y
7023,India,politics,18-01-2025 16:28,50156,3218,1801,312,716,N
